model_type,curve,x_value,y_value
hist_gradient_boosting,PR,0.5683453237410072,0.9080459770114943
hist_gradient_boosting,PR,0.5611510791366906,0.9069767441860465
hist_gradient_boosting,PR,0.5611510791366906,0.9176470588235294
hist_gradient_boosting,PR,0.5539568345323741,0.9166666666666666
hist_gradient_boosting,PR,0.5467625899280576,0.9156626506024096
hist_gradient_boosting,PR,0.539568345323741,0.9146341463414634
hist_gradient_boosting,PR,0.539568345323741,0.9259259259259259
hist_gradient_boosting,PR,0.5323741007194245,0.925
hist_gradient_boosting,PR,0.5251798561151079,0.9240506329113924
hist_gradient_boosting,PR,0.5179856115107914,0.9230769230769231
hist_gradient_boosting,PR,0.5107913669064749,0.922077922077922
hist_gradient_boosting,PR,0.5035971223021583,0.9210526315789473
hist_gradient_boosting,PR,0.49640287769784175,0.92
hist_gradient_boosting,PR,0.4892086330935252,0.918918918918919
hist_gradient_boosting,PR,0.4892086330935252,0.9315068493150684
hist_gradient_boosting,PR,0.48201438848920863,0.9305555555555556
hist_gradient_boosting,PR,0.4748201438848921,0.9295774647887324
hist_gradient_boosting,PR,0.4676258992805755,0.9285714285714286
hist_gradient_boosting,PR,0.460431654676259,0.927536231884058
hist_gradient_boosting,PR,0.45323741007194246,0.9264705882352942
hist_gradient_boosting,PR,0.4460431654676259,0.9253731343283582
hist_gradient_boosting,PR,0.43884892086330934,0.9242424242424242
hist_gradient_boosting,PR,0.43884892086330934,0.9384615384615385
hist_gradient_boosting,PR,0.43884892086330934,0.953125
hist_gradient_boosting,PR,0.4316546762589928,0.9523809523809523
hist_gradient_boosting,PR,0.4244604316546763,0.9516129032258065
hist_gradient_boosting,PR,0.4172661870503597,0.9508196721311475
hist_gradient_boosting,PR,0.41007194244604317,0.95
hist_gradient_boosting,PR,0.4028776978417266,0.9491525423728814
hist_gradient_boosting,PR,0.39568345323741005,0.9482758620689655
hist_gradient_boosting,PR,0.38848920863309355,0.9473684210526315
hist_gradient_boosting,PR,0.381294964028777,0.9464285714285714
hist_gradient_boosting,PR,0.37410071942446044,0.9454545454545454
hist_gradient_boosting,PR,0.3669064748201439,0.9444444444444444
